SadOrHopeless,sad_binary,HowMuchDoYouWeighWithoutShoesInKG,CurrentCigaretteUse,smoker_binary,smoking_freq_group,smoking_freq_score,HowOldAreYou,age_label,age_group
,,50.8,1.0,0.0,,,5.0,16,16
,,58.97,1.0,0.0,,,5.0,16,16
2.0,0.0,72.58,1.0,0.0,,,4.0,15,15
1.0,1.0,66.68,1.0,0.0,,,5.0,16,16
2.0,0.0,63.5,1.0,0.0,,,5.0,16,16
2.0,0.0,58.51,1.0,0.0,,,5.0,16,16
1.0,1.0,,1.0,0.0,,,5.0,16,16
2.0,0.0,104.33,4.0,1.0,Moderate (6~19 days),4.0,5.0,16,16
2.0,0.0,73.94,1.0,0.0,,,6.0,17,17
2.0,0.0,,1.0,0.0,,,5.0,16,16
1.0,1.0,70.31,1.0,0.0,,,4.0,15,15
2.0,0.0,54.43,1.0,0.0,,,4.0,15,15
2.0,0.0,70.31,1.0,0.0,,,6.0,17,17
2.0,0.0,95.26,1.0,0.0,,,5.0,16,16
2.0,0.0,88.45,1.0,0.0,,,7.0,18+,18+
1.0,1.0,71.22,1.0,0.0,,,4.0,15,15
2.0,0.0,70.31,1.0,0.0,,,5.0,16,16
2.0,0.0,66.68,1.0,0.0,,,4.0,15,15
2.0,0.0,58.97,1.0,0.0,,,4.0,15,15
2.0,0.0,60.33,1.0,0.0,,,5.0,16,16
2.0,0.0,68.49,1.0,0.0,,,5.0,16,16
1.0,1.0,53.52,1.0,0.0,,,4.0,15,15
1.0,1.0,61.24,4.0,1.0,Moderate (6~19 days),4.0,3.0,14,<=14
2.0,0.0,79.38,1.0,0.0,,,4.0,15,15
2.0,0.0,95.26,1.0,0.0,,,3.0,14,<=14
2.0,0.0,62.6,1.0,0.0,,,3.0,14,<=14
2.0,0.0,,1.0,0.0,,,3.0,14,<=14
2.0,0.0,95.26,6.0,1.0,Frequent (20~30 days),6.0,5.0,16,16
2.0,0.0,63.05,1.0,0.0,,,4.0,15,15
1.0,1.0,61.69,1.0,0.0,,,3.0,14,<=14
1.0,1.0,,,,,,5.0,16,16
2.0,0.0,49.9,1.0,0.0,,,3.0,14,<=14
2.0,0.0,52.16,1.0,0.0,,,3.0,14,<=14
2.0,0.0,56.25,,,,,4.0,15,15
2.0,0.0,76.66,7.0,1.0,Frequent (20~30 days),7.0,4.0,15,15
2.0,0.0,,1.0,0.0,,,3.0,14,<=14
2.0,0.0,58.97,1.0,0.0,,,4.0,15,15
2.0,0.0,60.78,2.0,1.0,Light (1~5 days),2.0,7.0,18+,18+
1.0,1.0,76.2,5.0,1.0,Moderate (6~19 days),5.0,7.0,18+,18+
2.0,0.0,77.11,2.0,1.0,Light (1~5 days),2.0,7.0,18+,18+
2.0,0.0,102.97,,,,,7.0,18+,18+
2.0,0.0,64.86,,,,,6.0,17,17
2.0,0.0,117.94,2.0,1.0,Light (1~5 days),2.0,7.0,18+,18+
1.0,1.0,68.49,1.0,0.0,,,6.0,17,17
2.0,0.0,51.71,1.0,0.0,,,6.0,17,17
2.0,0.0,83.92,,,,,7.0,18+,18+
2.0,0.0,81.65,1.0,0.0,,,7.0,18+,18+
1.0,1.0,89.81,6.0,1.0,Frequent (20~30 days),6.0,6.0,17,17
2.0,0.0,67.13,1.0,0.0,,,7.0,18+,18+
1.0,1.0,58.97,1.0,0.0,,,6.0,17,17
2.0,0.0,72.58,1.0,0.0,,,6.0,17,17
2.0,0.0,68.04,2.0,1.0,Light (1~5 days),2.0,6.0,17,17
1.0,1.0,103.42,2.0,1.0,Light (1~5 days),2.0,6.0,17,17
2.0,0.0,57.61,1.0,0.0,,,7.0,18+,18+
2.0,0.0,74.84,1.0,0.0,,,6.0,17,17
2.0,0.0,74.84,1.0,0.0,,,7.0,18+,18+
2.0,0.0,68.04,1.0,0.0,,,7.0,18+,18+
2.0,0.0,54.43,1.0,0.0,,,6.0,17,17
2.0,0.0,77.11,2.0,1.0,Light (1~5 days),2.0,7.0,18+,18+
1.0,1.0,89.81,1.0,0.0,,,7.0,18+,18+
2.0,0.0,60.33,1.0,0.0,,,7.0,18+,18+
2.0,0.0,58.97,3.0,1.0,Light (1~5 days),3.0,6.0,17,17
2.0,0.0,68.04,1.0,0.0,,,7.0,18+,18+
,,47.63,1.0,0.0,,,6.0,17,17
2.0,0.0,99.79,1.0,0.0,,,7.0,18+,18+
1.0,1.0,56.25,1.0,0.0,,,7.0,18+,18+
2.0,0.0,52.16,7.0,1.0,Frequent (20~30 days),7.0,7.0,18+,18+
2.0,0.0,90.72,1.0,0.0,,,7.0,18+,18+
1.0,1.0,65.77,1.0,0.0,,,7.0,18+,18+
1.0,1.0,79.83,1.0,0.0,,,7.0,18+,18+
2.0,0.0,54.43,1.0,0.0,,,7.0,18+,18+
2.0,0.0,54.43,1.0,0.0,,,7.0,18+,18+
2.0,0.0,53.52,1.0,0.0,,,6.0,17,17
2.0,0.0,70.31,1.0,0.0,,,6.0,17,17
2.0,0.0,44.45,6.0,1.0,Frequent (20~30 days),6.0,6.0,17,17
2.0,0.0,99.79,1.0,0.0,,,6.0,17,17
2.0,0.0,99.79,1.0,0.0,,,6.0,17,17
2.0,0.0,63.5,1.0,0.0,,,6.0,17,17
2.0,0.0,74.84,1.0,0.0,,,5.0,16,16
2.0,0.0,122.47,1.0,0.0,,,6.0,17,17
2.0,0.0,,3.0,1.0,Light (1~5 days),3.0,6.0,17,17
2.0,0.0,56.7,3.0,1.0,Light (1~5 days),3.0,6.0,17,17
2.0,0.0,74.84,1.0,0.0,,,5.0,16,16
1.0,1.0,58.06,1.0,0.0,,,6.0,17,17
2.0,0.0,52.16,1.0,0.0,,,6.0,17,17
2.0,0.0,53.07,1.0,0.0,,,5.0,16,16
2.0,0.0,51.71,1.0,0.0,,,6.0,17,17
2.0,0.0,66.23,1.0,0.0,,,5.0,16,16
2.0,0.0,53.52,4.0,1.0,Moderate (6~19 days),4.0,6.0,17,17
2.0,0.0,61.24,1.0,0.0,,,5.0,16,16
2.0,0.0,49.9,1.0,0.0,,,6.0,17,17
2.0,0.0,64.41,1.0,0.0,,,6.0,17,17
2.0,0.0,58.97,1.0,0.0,,,5.0,16,16
1.0,1.0,80.74,1.0,0.0,,,4.0,15,15
2.0,0.0,68.04,2.0,1.0,Light (1~5 days),2.0,6.0,17,17
1.0,1.0,75.3,,,,,3.0,14,<=14
2.0,0.0,81.65,1.0,0.0,,,4.0,15,15
2.0,0.0,58.06,1.0,0.0,,,3.0,14,<=14
1.0,1.0,68.04,2.0,1.0,Light (1~5 days),2.0,4.0,15,15
2.0,0.0,104.33,1.0,0.0,,,4.0,15,15
1.0,1.0,90.72,1.0,0.0,,,4.0,15,15
2.0,0.0,53.98,,,,,4.0,15,15
2.0,0.0,48.54,1.0,0.0,,,3.0,14,<=14
1.0,1.0,63.96,1.0,0.0,,,3.0,14,<=14
2.0,0.0,61.24,1.0,0.0,,,5.0,16,16
2.0,0.0,88.0,1.0,0.0,,,6.0,17,17
2.0,0.0,60.33,7.0,1.0,Frequent (20~30 days),7.0,6.0,17,17
2.0,0.0,75.75,1.0,0.0,,,6.0,17,17
1.0,1.0,108.86,2.0,1.0,Light (1~5 days),2.0,5.0,16,16
1.0,1.0,49.44,1.0,0.0,,,6.0,17,17
2.0,0.0,,1.0,0.0,,,6.0,17,17
2.0,0.0,61.24,,,,,6.0,17,17
2.0,0.0,81.65,1.0,0.0,,,6.0,17,17
2.0,0.0,73.03,3.0,1.0,Light (1~5 days),3.0,6.0,17,17
2.0,0.0,65.77,1.0,0.0,,,6.0,17,17
2.0,0.0,53.52,1.0,0.0,,,5.0,16,16
2.0,0.0,81.65,1.0,0.0,,,5.0,16,16
2.0,0.0,73.03,1.0,0.0,,,6.0,17,17
1.0,1.0,70.31,1.0,0.0,,,6.0,17,17
2.0,0.0,47.63,1.0,0.0,,,6.0,17,17
2.0,0.0,97.52,6.0,1.0,Frequent (20~30 days),6.0,5.0,16,16
1.0,1.0,63.5,1.0,0.0,,,5.0,16,16
2.0,0.0,45.81,1.0,0.0,,,6.0,17,17
2.0,0.0,50.35,1.0,0.0,,,5.0,16,16
2.0,0.0,58.97,1.0,0.0,,,4.0,15,15
2.0,0.0,,1.0,0.0,,,4.0,15,15
2.0,0.0,53.52,1.0,0.0,,,4.0,15,15
2.0,0.0,,1.0,0.0,,,4.0,15,15
1.0,1.0,47.63,1.0,0.0,,,5.0,16,16
2.0,0.0,68.04,5.0,1.0,Moderate (6~19 days),5.0,5.0,16,16
1.0,1.0,54.43,1.0,0.0,,,7.0,18+,18+
1.0,1.0,68.04,1.0,0.0,,,5.0,16,16
1.0,1.0,53.52,1.0,0.0,,,4.0,15,15
2.0,0.0,74.84,1.0,0.0,,,5.0,16,16
2.0,0.0,66.68,1.0,0.0,,,5.0,16,16
2.0,0.0,,1.0,0.0,,,5.0,16,16
2.0,0.0,58.06,1.0,0.0,,,5.0,16,16
1.0,1.0,95.26,1.0,0.0,,,6.0,17,17
2.0,0.0,82.56,2.0,1.0,Light (1~5 days),2.0,5.0,16,16
1.0,1.0,69.4,2.0,1.0,Light (1~5 days),2.0,5.0,16,16
2.0,0.0,68.04,1.0,0.0,,,5.0,16,16
2.0,0.0,61.24,,,,,5.0,16,16
2.0,0.0,69.85,1.0,0.0,,,5.0,16,16
2.0,0.0,102.51,3.0,1.0,Light (1~5 days),3.0,5.0,16,16
2.0,0.0,129.28,1.0,0.0,,,6.0,17,17
1.0,1.0,84.37,,,,,5.0,16,16
2.0,0.0,95.71,3.0,1.0,Light (1~5 days),3.0,5.0,16,16
2.0,0.0,53.52,5.0,1.0,Moderate (6~19 days),5.0,6.0,17,17
2.0,0.0,95.26,1.0,0.0,,,5.0,16,16
2.0,0.0,65.32,7.0,1.0,Frequent (20~30 days),7.0,5.0,16,16
1.0,1.0,60.78,1.0,0.0,,,5.0,16,16
1.0,1.0,85.73,7.0,1.0,Frequent (20~30 days),7.0,4.0,15,15
1.0,1.0,89.81,1.0,0.0,,,5.0,16,16
1.0,1.0,80.29,2.0,1.0,Light (1~5 days),2.0,5.0,16,16
1.0,1.0,56.7,1.0,0.0,,,4.0,15,15
2.0,0.0,102.97,,,,,5.0,16,16
1.0,1.0,73.48,1.0,0.0,,,6.0,17,17
1.0,1.0,56.7,3.0,1.0,Light (1~5 days),3.0,4.0,15,15
2.0,0.0,58.97,1.0,0.0,,,6.0,17,17
2.0,0.0,89.81,1.0,0.0,,,4.0,15,15
2.0,0.0,47.17,1.0,0.0,,,3.0,14,<=14
2.0,0.0,83.46,1.0,0.0,,,3.0,14,<=14
2.0,0.0,86.18,1.0,0.0,,,4.0,15,15
2.0,0.0,83.92,1.0,0.0,,,4.0,15,15
2.0,0.0,50.35,1.0,0.0,,,4.0,15,15
1.0,1.0,52.16,1.0,0.0,,,4.0,15,15
2.0,0.0,58.97,1.0,0.0,,,4.0,15,15
1.0,1.0,102.06,1.0,0.0,,,4.0,15,15
2.0,0.0,83.92,1.0,0.0,,,4.0,15,15
2.0,0.0,77.11,1.0,0.0,,,4.0,15,15
1.0,1.0,88.45,1.0,0.0,,,4.0,15,15
2.0,0.0,,1.0,0.0,,,4.0,15,15
2.0,0.0,58.97,1.0,0.0,,,4.0,15,15
2.0,0.0,46.27,3.0,1.0,Light (1~5 days),3.0,4.0,15,15
1.0,1.0,73.03,1.0,0.0,,,4.0,15,15
2.0,0.0,90.72,1.0,0.0,,,3.0,14,<=14
1.0,1.0,77.11,1.0,0.0,,,3.0,14,<=14
2.0,0.0,52.16,2.0,1.0,Light (1~5 days),2.0,4.0,15,15
2.0,0.0,58.06,1.0,0.0,,,4.0,15,15
2.0,0.0,62.14,1.0,0.0,,,4.0,15,15
1.0,1.0,49.9,7.0,1.0,Frequent (20~30 days),7.0,4.0,15,15
2.0,0.0,54.43,1.0,0.0,,,3.0,14,<=14
2.0,0.0,51.26,1.0,0.0,,,5.0,16,16
1.0,1.0,54.89,1.0,0.0,,,5.0,16,16
2.0,0.0,88.45,1.0,0.0,,,6.0,17,17
2.0,0.0,63.5,,,,,5.0,16,16
2.0,0.0,70.76,1.0,0.0,,,5.0,16,16
2.0,0.0,47.63,,,,,5.0,16,16
1.0,1.0,60.33,1.0,0.0,,,6.0,17,17
2.0,0.0,61.24,1.0,0.0,,,6.0,17,17
1.0,1.0,63.5,2.0,1.0,Light (1~5 days),2.0,6.0,17,17
1.0,1.0,65.77,,,,,6.0,17,17
1.0,1.0,111.59,1.0,0.0,,,6.0,17,17
2.0,0.0,86.18,,,,,6.0,17,17
2.0,0.0,63.5,1.0,0.0,,,5.0,16,16
1.0,1.0,72.58,1.0,0.0,,,6.0,17,17
1.0,1.0,72.58,2.0,1.0,Light (1~5 days),2.0,5.0,16,16
2.0,0.0,58.97,1.0,0.0,,,5.0,16,16
2.0,0.0,61.24,1.0,0.0,,,5.0,16,16
2.0,0.0,70.76,1.0,0.0,,,5.0,16,16
2.0,0.0,75.3,1.0,0.0,,,5.0,16,16
2.0,0.0,89.81,1.0,0.0,,,6.0,17,17
2.0,0.0,80.74,2.0,1.0,Light (1~5 days),2.0,5.0,16,16
2.0,0.0,89.36,1.0,0.0,,,5.0,16,16
2.0,0.0,65.32,1.0,0.0,,,6.0,17,17
2.0,0.0,51.71,1.0,0.0,,,5.0,16,16
2.0,0.0,61.24,1.0,0.0,,,6.0,17,17
2.0,0.0,48.08,1.0,0.0,,,6.0,17,17
2.0,0.0,53.52,1.0,0.0,,,6.0,17,17
2.0,0.0,70.31,1.0,0.0,,,5.0,16,16
1.0,1.0,65.77,1.0,0.0,,,5.0,16,16
2.0,0.0,52.62,1.0,0.0,,,6.0,17,17
1.0,1.0,55.79,1.0,0.0,,,6.0,17,17
1.0,1.0,58.06,1.0,0.0,,,5.0,16,16
1.0,1.0,58.97,1.0,0.0,,,5.0,16,16
2.0,0.0,137.44,,,,,4.0,15,15
1.0,1.0,66.68,1.0,0.0,,,5.0,16,16
1.0,1.0,44.0,1.0,0.0,,,4.0,15,15
2.0,0.0,49.9,1.0,0.0,,,4.0,15,15
2.0,0.0,57.15,1.0,0.0,,,4.0,15,15
1.0,1.0,78.02,1.0,0.0,,,4.0,15,15
1.0,1.0,70.31,1.0,0.0,,,4.0,15,15
2.0,0.0,85.73,1.0,0.0,,,4.0,15,15
2.0,0.0,66.23,1.0,0.0,,,5.0,16,16
2.0,0.0,54.43,1.0,0.0,,,4.0,15,15
2.0,0.0,100.7,1.0,0.0,,,6.0,17,17
2.0,0.0,63.5,,,,,6.0,17,17
2.0,0.0,54.43,1.0,0.0,,,4.0,15,15
2.0,0.0,113.4,1.0,0.0,,,5.0,16,16
2.0,0.0,59.88,2.0,1.0,Light (1~5 days),2.0,6.0,17,17
2.0,0.0,104.33,1.0,0.0,,,5.0,16,16
2.0,0.0,61.24,1.0,0.0,,,4.0,15,15
2.0,0.0,83.92,1.0,0.0,,,5.0,16,16
2.0,0.0,83.92,3.0,1.0,Light (1~5 days),3.0,5.0,16,16
2.0,0.0,54.43,1.0,0.0,,,4.0,15,15
2.0,0.0,72.58,,,,,4.0,15,15
2.0,0.0,58.97,1.0,0.0,,,3.0,14,<=14
1.0,1.0,57.15,,,,,4.0,15,15
1.0,1.0,70.31,2.0,1.0,Light (1~5 days),2.0,4.0,15,15
1.0,1.0,84.82,4.0,1.0,Moderate (6~19 days),4.0,5.0,16,16
2.0,0.0,68.04,1.0,0.0,,,4.0,15,15
2.0,0.0,58.06,2.0,1.0,Light (1~5 days),2.0,4.0,15,15
1.0,1.0,48.54,4.0,1.0,Moderate (6~19 days),4.0,4.0,15,15
2.0,0.0,83.92,1.0,0.0,,,3.0,14,<=14
2.0,0.0,83.92,,,,,4.0,15,15
2.0,0.0,46.72,2.0,1.0,Light (1~5 days),2.0,4.0,15,15
2.0,0.0,58.97,3.0,1.0,Light (1~5 days),3.0,3.0,14,<=14
1.0,1.0,68.04,1.0,0.0,,,5.0,16,16
1.0,1.0,68.04,7.0,1.0,Frequent (20~30 days),7.0,3.0,14,<=14
1.0,1.0,51.26,,,,,5.0,16,16
2.0,0.0,,7.0,1.0,Frequent (20~30 days),7.0,5.0,16,16
2.0,0.0,51.26,1.0,0.0,,,3.0,14,<=14
2.0,0.0,81.65,,,,,5.0,16,16
2.0,0.0,46.72,1.0,0.0,,,4.0,15,15
2.0,0.0,61.24,2.0,1.0,Light (1~5 days),2.0,5.0,16,16
2.0,0.0,77.11,6.0,1.0,Frequent (20~30 days),6.0,4.0,15,15
2.0,0.0,58.97,,,,,4.0,15,15
2.0,0.0,64.41,1.0,0.0,,,4.0,15,15
1.0,1.0,,1.0,0.0,,,4.0,15,15
1.0,1.0,45.36,,,,,5.0,16,16
2.0,0.0,81.65,1.0,0.0,,,5.0,16,16
2.0,0.0,,2.0,1.0,Light (1~5 days),2.0,5.0,16,16
2.0,0.0,73.94,1.0,0.0,,,5.0,16,16
2.0,0.0,70.76,1.0,0.0,,,5.0,16,16
2.0,0.0,76.66,2.0,1.0,Light (1~5 days),2.0,5.0,16,16
1.0,1.0,79.38,2.0,1.0,Light (1~5 days),2.0,5.0,16,16
1.0,1.0,,1.0,0.0,,,5.0,16,16
2.0,0.0,61.24,1.0,0.0,,,5.0,16,16
1.0,1.0,73.03,1.0,0.0,,,5.0,16,16
1.0,1.0,49.9,,,,,6.0,17,17
1.0,1.0,,2.0,1.0,Light (1~5 days),2.0,4.0,15,15
2.0,0.0,63.5,1.0,0.0,,,6.0,17,17
2.0,0.0,72.58,1.0,0.0,,,7.0,18+,18+
2.0,0.0,81.65,2.0,1.0,Light (1~5 days),2.0,7.0,18+,18+
2.0,0.0,93.9,4.0,1.0,Moderate (6~19 days),4.0,6.0,17,17
2.0,0.0,142.88,3.0,1.0,Light (1~5 days),3.0,7.0,18+,18+
2.0,0.0,56.7,2.0,1.0,Light (1~5 days),2.0,6.0,17,17
1.0,1.0,90.72,1.0,0.0,,,6.0,17,17
2.0,0.0,70.31,2.0,1.0,Light (1~5 days),2.0,7.0,18+,18+
1.0,1.0,117.94,7.0,1.0,Frequent (20~30 days),7.0,7.0,18+,18+
2.0,0.0,81.65,2.0,1.0,Light (1~5 days),2.0,7.0,18+,18+
2.0,0.0,68.04,1.0,0.0,,,7.0,18+,18+
2.0,0.0,49.9,1.0,0.0,,,6.0,17,17
2.0,0.0,68.04,1.0,0.0,,,7.0,18+,18+
2.0,0.0,95.26,4.0,1.0,Moderate (6~19 days),4.0,7.0,18+,18+
2.0,0.0,64.41,1.0,0.0,,,6.0,17,17
2.0,0.0,65.32,2.0,1.0,Light (1~5 days),2.0,7.0,18+,18+
2.0,0.0,68.04,1.0,0.0,,,6.0,17,17
2.0,0.0,70.31,2.0,1.0,Light (1~5 days),2.0,6.0,17,17
1.0,1.0,63.5,3.0,1.0,Light (1~5 days),3.0,7.0,18+,18+
1.0,1.0,58.06,7.0,1.0,Frequent (20~30 days),7.0,6.0,17,17
2.0,0.0,81.65,1.0,0.0,,,6.0,17,17
2.0,0.0,52.62,1.0,0.0,,,7.0,18+,18+
2.0,0.0,99.79,1.0,0.0,,,6.0,17,17
2.0,0.0,79.38,1.0,0.0,,,6.0,17,17
2.0,0.0,81.65,1.0,0.0,,,6.0,17,17
2.0,0.0,110.22,7.0,1.0,Frequent (20~30 days),7.0,7.0,18+,18+
2.0,0.0,73.94,1.0,0.0,,,7.0,18+,18+
2.0,0.0,54.43,1.0,0.0,,,6.0,17,17
1.0,1.0,95.26,6.0,1.0,Frequent (20~30 days),6.0,7.0,18+,18+
2.0,0.0,56.25,1.0,0.0,,,7.0,18+,18+
2.0,0.0,88.91,4.0,1.0,Moderate (6~19 days),4.0,6.0,17,17
2.0,0.0,,5.0,1.0,Moderate (6~19 days),5.0,6.0,17,17
1.0,1.0,114.76,,,,,7.0,18+,18+
2.0,0.0,124.29,1.0,0.0,,,7.0,18+,18+
2.0,0.0,72.58,1.0,0.0,,,7.0,18+,18+
2.0,0.0,70.31,2.0,1.0,Light (1~5 days),2.0,6.0,17,17
2.0,0.0,54.43,1.0,0.0,,,6.0,17,17
2.0,0.0,62.6,1.0,0.0,,,6.0,17,17
2.0,0.0,73.48,1.0,0.0,,,6.0,17,17
1.0,1.0,110.68,1.0,0.0,,,6.0,17,17
2.0,0.0,68.04,1.0,0.0,,,7.0,18+,18+
2.0,0.0,50.35,1.0,0.0,,,6.0,17,17
2.0,0.0,52.16,1.0,0.0,,,7.0,18+,18+
2.0,0.0,49.9,2.0,1.0,Light (1~5 days),2.0,7.0,18+,18+
1.0,1.0,72.58,7.0,1.0,Frequent (20~30 days),7.0,7.0,18+,18+
2.0,0.0,79.38,1.0,0.0,,,6.0,17,17
1.0,1.0,65.77,1.0,0.0,,,7.0,18+,18+
2.0,0.0,,1.0,0.0,,,7.0,18+,18+
2.0,0.0,72.58,4.0,1.0,Moderate (6~19 days),4.0,7.0,18+,18+
2.0,0.0,79.38,1.0,0.0,,,7.0,18+,18+
2.0,0.0,90.72,1.0,0.0,,,7.0,18+,18+
2.0,0.0,58.97,1.0,0.0,,,6.0,17,17
2.0,0.0,58.97,1.0,0.0,,,6.0,17,17
1.0,1.0,81.65,1.0,0.0,,,7.0,18+,18+
1.0,1.0,54.43,1.0,0.0,,,6.0,17,17
2.0,0.0,70.31,1.0,0.0,,,7.0,18+,18+
2.0,0.0,56.7,1.0,0.0,,,6.0,17,17
2.0,0.0,74.84,6.0,1.0,Frequent (20~30 days),6.0,6.0,17,17
2.0,0.0,127.01,1.0,0.0,,,6.0,17,17
2.0,0.0,,1.0,0.0,,,7.0,18+,18+
2.0,0.0,72.58,1.0,0.0,,,7.0,18+,18+
1.0,1.0,72.12,1.0,0.0,,,6.0,17,17
2.0,0.0,74.84,1.0,0.0,,,5.0,16,16
2.0,0.0,68.95,1.0,0.0,,,6.0,17,17
2.0,0.0,53.98,1.0,0.0,,,6.0,17,17
1.0,1.0,52.16,6.0,1.0,Frequent (20~30 days),6.0,6.0,17,17
2.0,0.0,58.06,1.0,0.0,,,6.0,17,17
2.0,0.0,54.43,1.0,0.0,,,6.0,17,17
1.0,1.0,83.92,1.0,0.0,,,5.0,16,16
1.0,1.0,47.63,5.0,1.0,Moderate (6~19 days),5.0,6.0,17,17
1.0,1.0,52.16,1.0,0.0,,,6.0,17,17
2.0,0.0,,1.0,0.0,,,7.0,18+,18+
2.0,0.0,62.6,1.0,0.0,,,4.0,15,15
2.0,0.0,,1.0,0.0,,,5.0,16,16
2.0,0.0,47.63,1.0,0.0,,,3.0,14,<=14
2.0,0.0,61.24,1.0,0.0,,,4.0,15,15
2.0,0.0,65.77,1.0,0.0,,,4.0,15,15
2.0,0.0,54.43,1.0,0.0,,,3.0,14,<=14
2.0,0.0,52.16,1.0,0.0,,,4.0,15,15
2.0,0.0,38.56,1.0,0.0,,,4.0,15,15
2.0,0.0,62.6,1.0,0.0,,,4.0,15,15
1.0,1.0,56.7,1.0,0.0,,,4.0,15,15
2.0,0.0,59.88,,,,,4.0,15,15
2.0,0.0,68.04,1.0,0.0,,,4.0,15,15
2.0,0.0,70.31,1.0,0.0,,,4.0,15,15
2.0,0.0,,4.0,1.0,Moderate (6~19 days),4.0,4.0,15,15
2.0,0.0,68.04,1.0,0.0,,,3.0,14,<=14
2.0,0.0,95.26,1.0,0.0,,,3.0,14,<=14
2.0,0.0,69.85,1.0,0.0,,,4.0,15,15
2.0,0.0,74.84,2.0,1.0,Light (1~5 days),2.0,4.0,15,15
1.0,1.0,68.04,5.0,1.0,Moderate (6~19 days),5.0,4.0,15,15
2.0,0.0,62.14,1.0,0.0,,,3.0,14,<=14
2.0,0.0,56.7,1.0,0.0,,,3.0,14,<=14
2.0,0.0,54.43,1.0,0.0,,,4.0,15,15
1.0,1.0,68.04,4.0,1.0,Moderate (6~19 days),4.0,6.0,17,17
2.0,0.0,50.35,1.0,0.0,,,4.0,15,15
2.0,0.0,68.04,1.0,0.0,,,5.0,16,16
2.0,0.0,86.18,1.0,0.0,,,5.0,16,16
2.0,0.0,69.85,1.0,0.0,,,5.0,16,16
2.0,0.0,83.92,2.0,1.0,Light (1~5 days),2.0,5.0,16,16
2.0,0.0,48.99,3.0,1.0,Light (1~5 days),3.0,5.0,16,16
2.0,0.0,55.79,1.0,0.0,,,5.0,16,16
2.0,0.0,43.55,1.0,0.0,,,5.0,16,16
2.0,0.0,73.48,1.0,0.0,,,4.0,15,15
1.0,1.0,68.04,5.0,1.0,Moderate (6~19 days),5.0,5.0,16,16
2.0,0.0,93.9,1.0,0.0,,,4.0,15,15
1.0,1.0,50.8,,,,,5.0,16,16
1.0,1.0,58.97,1.0,0.0,,,5.0,16,16
2.0,0.0,58.97,1.0,0.0,,,6.0,17,17
1.0,1.0,65.77,1.0,0.0,,,5.0,16,16
2.0,0.0,74.84,1.0,0.0,,,6.0,17,17
2.0,0.0,65.77,1.0,0.0,,,5.0,16,16
2.0,0.0,64.86,1.0,0.0,,,5.0,16,16
2.0,0.0,81.65,2.0,1.0,Light (1~5 days),2.0,5.0,16,16
2.0,0.0,72.58,1.0,0.0,,,6.0,17,17
2.0,0.0,129.28,1.0,0.0,,,6.0,17,17
1.0,1.0,117.94,,,,,7.0,18+,18+
2.0,0.0,101.61,2.0,1.0,Light (1~5 days),2.0,6.0,17,17
2.0,0.0,59.88,1.0,0.0,,,5.0,16,16
2.0,0.0,63.05,1.0,0.0,,,6.0,17,17
2.0,0.0,67.59,4.0,1.0,Moderate (6~19 days),4.0,5.0,16,16
2.0,0.0,73.48,1.0,0.0,,,5.0,16,16
2.0,0.0,,2.0,1.0,Light (1~5 days),2.0,5.0,16,16
2.0,0.0,90.72,1.0,0.0,,,6.0,17,17
2.0,0.0,52.16,1.0,0.0,,,5.0,16,16
2.0,0.0,78.02,1.0,0.0,,,6.0,17,17
2.0,0.0,66.23,,,,,6.0,17,17
2.0,0.0,58.97,1.0,0.0,,,6.0,17,17
2.0,0.0,60.33,1.0,0.0,,,3.0,14,<=14
2.0,0.0,83.01,1.0,0.0,,,4.0,15,15
1.0,1.0,65.77,1.0,0.0,,,4.0,15,15
1.0,1.0,79.38,1.0,0.0,,,3.0,14,<=14
2.0,0.0,60.78,1.0,0.0,,,4.0,15,15
2.0,0.0,58.97,1.0,0.0,,,3.0,14,<=14
2.0,0.0,73.48,1.0,0.0,,,4.0,15,15
2.0,0.0,61.24,1.0,0.0,,,4.0,15,15
2.0,0.0,50.35,1.0,0.0,,,4.0,15,15
1.0,1.0,79.83,2.0,1.0,Light (1~5 days),2.0,4.0,15,15
1.0,1.0,83.92,1.0,0.0,,,4.0,15,15
1.0,1.0,71.67,3.0,1.0,Light (1~5 days),3.0,4.0,15,15
1.0,1.0,,1.0,0.0,,,4.0,15,15
1.0,1.0,40.82,1.0,0.0,,,4.0,15,15
1.0,1.0,69.4,1.0,0.0,,,4.0,15,15
1.0,1.0,54.43,1.0,0.0,,,5.0,16,16
1.0,1.0,49.9,2.0,1.0,Light (1~5 days),2.0,3.0,14,<=14
1.0,1.0,64.41,4.0,1.0,Moderate (6~19 days),4.0,4.0,15,15
1.0,1.0,68.04,1.0,0.0,,,7.0,18+,18+
2.0,0.0,56.7,2.0,1.0,Light (1~5 days),2.0,7.0,18+,18+
2.0,0.0,,1.0,0.0,,,7.0,18+,18+
1.0,1.0,73.94,1.0,0.0,,,7.0,18+,18+
1.0,1.0,53.07,,,,,7.0,18+,18+
2.0,0.0,,1.0,0.0,,,6.0,17,17
2.0,0.0,61.69,1.0,0.0,,,6.0,17,17
2.0,0.0,104.33,1.0,0.0,,,7.0,18+,18+
2.0,0.0,65.77,1.0,0.0,,,7.0,18+,18+
2.0,0.0,104.33,5.0,1.0,Moderate (6~19 days),5.0,6.0,17,17
1.0,1.0,65.77,1.0,0.0,,,7.0,18+,18+
